Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,3600,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Peru.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Peru.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,4000,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Argentina.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Argentina.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,4800,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Colombia.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Colombia.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,5500,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,8500,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Brazil.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Brazil.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,Cost-Saving,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Chile.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Chile.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,SE
2012-01-10293,2012,Salinas-Escudero 2012 Salud Publica Mex,11000,Surfactant rescue treatment with bovine surfactant (BS) therapy VERSUS None IN Premature infants with respiratory distress syndrom (RDS) in Mexico,22965446,Premature infants with respiratory distress syndrom (RDS) in Mexico,Surfactant rescue treatment with bovine surfactant (BS) therapy,Economic evaluation of the use of exogenous pulmonary surfactants in preterm newborns in a Mexican population.,None,NE
2012-01-08871,2012,D?az de Le?n-Casta?eda 2012 Clinicoecon Outcomes Res,140,Glibenclamide VERSUS Metaformin IN Adult outpatients with type 2 diabetes attending a public primary care clinic in Mexico City,22427724,Adult outpatients with type 2 diabetes attending a public primary care clinic in Mexico City,Glibenclamide,Cost-effectiveness study of oral hypoglycemic agents in the treatment of outpatients with type 2 diabetes attending a public primary care clinic in Mexico City.,Metaformin,NE
2012-01-08871,2012,D?az de Le?n-Casta?eda 2012 Clinicoecon Outcomes Res,770,Glibenclamide VERSUS Acarbose IN Adult outpatients with type 2 diabetes attending a public primary care clinic in Mexico City,22427724,Adult outpatients with type 2 diabetes attending a public primary care clinic in Mexico City,Glibenclamide,Cost-effectiveness study of oral hypoglycemic agents in the treatment of outpatients with type 2 diabetes attending a public primary care clinic in Mexico City.,Acarbose,NE
2012-01-08662,2012,Salinas-Escudero 2012 Salud Publica Mex,21000,Prophylaxis with palivizumab during 6 months of respiratory syncytial virus season (RSV) season VERSUS None IN Patients less than 29 weeks of gestational age in Mexico,22286828,Patients less than 29 weeks of gestational age in Mexico,Prophylaxis with palivizumab during 6 months of respiratory syncytial virus season (RSV) season,Cost-effectiveness analysis of the use of palivizumab in the prophylaxis of preterm patients in Mexico.,None,NE
1 2 3 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
