Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Fingolimod (Gilenya) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Fingolimod (Gilenya),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Glatiramer acetate 20 mg (Copaxone) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Glatiramer acetate 20 mg (Copaxone),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Interferon beta 1a 22 ug (Rebif) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Interferon beta 1a 22 ug (Rebif),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Interferon beta 1a 30 ug (Avonex) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Interferon beta 1a 30 ug (Avonex),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Interferon beta 1a 44 ug (Rebif) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Interferon beta 1a 44 ug (Rebif),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Interferon beta 1b (Betaferon) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Interferon beta 1b (Betaferon),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Interferon beta-1b (extavia) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Interferon beta-1b (extavia),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Natalizumab (Tysabri) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Natalizumab (Tysabri),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Peg-interferon beta 1a (Plegridy) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Peg-interferon beta 1a (Plegridy),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
2018-01-26123,2018,Hamidi 2018 J Clin Med Res,Dominated,Teriflunomide (Aubagio) VERSUS Alemtuzumab (lemtrada) IN Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,29317954,Specific disease- Relapse remitting multiple sclerosis; Age- Adult; Gender- Both; Country- Norway.,Teriflunomide (Aubagio),A Multiple Treatment Comparison of Eleven Disease-Modifying Drugs Used for Multiple Sclerosis.,Alemtuzumab (lemtrada),NW
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
