Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2016-01-22545,2016,Gibson 2016 J Mark Access Health Policy,Cost-Saving,Current Vaccination Practice + Pediatric vaccination with live attenuated influenza vaccine (LAIV) VERSUS Standard/Usual Care- Current Vaccination practice IN Specific disease- Influenza; Age- 0 to 18 years; Gender- Both; Country- Spain.,27429720,Specific disease- Influenza; Age- 0 to 18 years; Gender- Both; Country- Spain.,Current Vaccination Practice + Pediatric vaccination with live attenuated influenza vaccine (LAIV),Cost-effectiveness analysis of the direct and indirect impact of intranasal live  attenuated influenza vaccination strategies in children: alternative country profiles.,Standard/Usual Care- Current Vaccination practice,SE
2016-01-22545,2016,Gibson 2016 J Mark Access Health Policy,Cost-Saving,Current Vaccination Practice + Pediatric vaccination with live attenuated influenza vaccine (LAIV) VERSUS Standard/Usual Care- Current Vaccination practice IN Specific disease- Influenza; Age- 0 to 18 years; Gender- Both; Country- Taiwan.,27429720,Specific disease- Influenza; Age- 0 to 18 years; Gender- Both; Country- Taiwan.,Current Vaccination Practice + Pediatric vaccination with live attenuated influenza vaccine (LAIV),Cost-effectiveness analysis of the direct and indirect impact of intranasal live  attenuated influenza vaccination strategies in children: alternative country profiles.,Standard/Usual Care- Current Vaccination practice,SE
2016-01-22150,2016,Yang                             2016 Hum Vaccin Immunother,3600,"Quadrivalent influenza vaccine (QIV) VERSUS Standard/Usual Care- Trivalent influenza vaccine (TIV) IN Specific disease- Influenza; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan.",27624648,"Specific disease- Influenza; Age- 0 to 18 years, 19 to 40 years, 41 to 64 years, >=65 years; Gender- Both; Country- Taiwan.",Quadrivalent influenza vaccine (QIV),Cost-effectiveness analysis of quadrivalent versus trivalent influenza vaccine in Taiwan: A lifetime multi-cohort model.,Standard/Usual Care- Trivalent influenza vaccine (TIV),NE
2016-01-21446,2016,Liu 2016 Clin Drug Investig,30000,Dabigatran 110 mg VERSUS Apixaban 5 mg IN Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- Atrial fibrillation (AF).,27988835,Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- atrial fibrillation.,Dabigatran 110 mg,"Cost-Effectiveness Analysis of Apixaban, Dabigatran, Rivaroxaban, and Warfarin for Stroke Prevention in Atrial Fibrillation in Taiwan.",Apixaban 5 mg,SW
2016-01-21446,2016,Liu 2016 Clin Drug Investig,44000,Warfarin VERSUS Apixaban 5 mg IN Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- Atrial fibrillation (AF).,27988835,Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- atrial fibrillation.,Warfarin,"Cost-Effectiveness Analysis of Apixaban, Dabigatran, Rivaroxaban, and Warfarin for Stroke Prevention in Atrial Fibrillation in Taiwan.",Apixaban 5 mg,SW
2016-01-21446,2016,Liu 2016 Clin Drug Investig,47000,Dabigatran 150 mg VERSUS Apixaban 5 mg IN Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- Atrial fibrillation (AF).,27988835,Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- atrial fibrillation.,Dabigatran 150 mg,"Cost-Effectiveness Analysis of Apixaban, Dabigatran, Rivaroxaban, and Warfarin for Stroke Prevention in Atrial Fibrillation in Taiwan.",Apixaban 5 mg,SW
2016-01-21446,2016,Liu 2016 Clin Drug Investig,55000,Rivaroxaban 10 mg VERSUS Apixaban 5 mg IN Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- Atrial fibrillation (AF).,27988835,Specific disease- Stroke; Age- Adult; Gender- Both; Country- Taiwan; Other- atrial fibrillation.,Rivaroxaban 10 mg,"Cost-Effectiveness Analysis of Apixaban, Dabigatran, Rivaroxaban, and Warfarin for Stroke Prevention in Atrial Fibrillation in Taiwan.",Apixaban 5 mg,SW
2016-01-20196,2016,Yang 2016 Curr Alzheimer Res,15000,Synthetic intact amyloid Ã peptides 42 VERSUS None IN Specific disease- Alzheimer's disease; Age- >=65 years; Gender- Both; Country- Taiwan; Other- Mild or moderate Alzheimer's disease.,26825097,Specific disease- Alzheimer's disease; Age- >=65 years; Gender- Both; Country- Taiwan; Other- Mild or moderate Alzheimer's disease.,Synthetic intact amyloid Ã peptides 42,Probabilistic Cost-Effectiveness Analysis of Vaccination for Mild or Moderate Alzheimer's Disease.,None,NE
2016-01-19760,2016,Leung 2016 Clin Ther,74000,"gem-SBRT regimen: 6 months of weekly gemcitabine given at 1000 mg/m2 once a week, 3 of 4 weeks each month, 1 month after stereotactic body radiotherapy (SBRT) VERSUS gem-alone (gemcitabine) at a dose of 1000 mg/m2 intravenously per week for 6 weeks, followed by 1 week rest, after which treatment was consolidated at 1000 mg/m2 weekly for 3 eeks, followed by 1 week rest, for a total of 5 cycles, 4 weeks/cycle. IN Specific disease- Pancreatic cancer; Age-; Gender- Both; Country- .",27033672,Specific disease- Pancreatic cancer; Age-; Gender- Both; Country- .,"gem-SBRT regimen: 6 months of weekly gemcitabine given at 1000 mg/m2 once a week, 3 of 4 weeks each month, 1 month after stereotactic body radiotherapy (SBRT)",Cost-effectiveness of Gemcitabine Plus Modern Radiotherapy in Locally Advanced Pancreatic Cancer.,"gem-alone (gemcitabine) at a dose of 1000 mg/m2 intravenously per week for 6 weeks, followed by 1 week rest, after which treatment was consolidated at 1000 mg/m2 weekly for 3 eeks, followed by 1 week rest, for a total of 5 cycles, 4 weeks/cycle.",NE
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
