Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,3600,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Peru.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Peru.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,4000,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Argentina.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Argentina.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,4800,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Colombia.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Colombia.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,5500,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,8500,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Brazil.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Brazil.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,NE
2013-01-14300,2013,Marti                            2013 Cost Eff Resour Alloc,Cost-Saving,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV) VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Chile.,24004943,Healthy; Age- 0 to 18 years; Gender- Both; Country- Chile.,10-valent pneumococcal non-typeable H influenzae protein D-conjugate vaccine (PHiD-CV),A cost-effectiveness analysis of a 10-valent pneumococcal conjugate vaccine in children in six Latin American countries.,None,SE
2011-01-08056,2011,Dom?nguez                        2011 Transplant Proc,Cost-Saving,Kidney transplantation VERSUS Dialysis IN Patients with end-stage renal disease in Chile,21839259,Patients with end-stage renal disease in Chile,Kidney transplantation,Cost-benefit estimation of cadaveric kidney transplantation: the case of a developing country.,Dialysis,SE
2010-01-06893,2010,Siskind 2010 Br J Psychiatry,160,"Usual depression care (primary care and psychiatry conconsult if necessary, psycopharmacology if necessary) VERSUS None IN Chilean women, aged 18 years",20884952,"Chilean women, aged 18 years","Usual depression care (primary care and psychiatry conconsult if necessary, psycopharmacology if necessary)",Cost-effectiveness of improved primary care treatment of depression in women in Chile.,None,NE
2010-01-06893,2010,Siskind 2010 Br J Psychiatry,410,"Stepped depression therapy (Usual care plus psychoeducational groups) VERSUS Usual depression care (primary care and psychiatry conconsult if necessary, psycopharmacology if necessary) IN Chilean women, aged 18 years",20884952,"Chilean women, aged 18 years",Stepped depression therapy (Usual care plus psychoeducational groups),Cost-effectiveness of improved primary care treatment of depression in women in Chile.,"Usual depression care (primary care and psychiatry conconsult if necessary, psycopharmacology if necessary)",NE
2009-01-05593,2009,Colantonio 2009 Vaccine,13000,Universal vaccination of all 12 year old females VERSUS Current practice IN 12 year old females in Brazil,19616499,12 year old females in Brazil,Universal vaccination of all 12 year old females,Cost-effectiveness analysis of a cervical cancer vaccine in five Latin American countries.,Current practice,NE
1 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
