Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart Failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure ; Age- Adult; Gender- Both; Country- Brazil; Other- Non - Ischemic.,29723595,Specific disease- Heart failure ; Age- Adult; Gender- Both; Country- Brazil; Other- Non - Ischemic.,Heart Failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart Failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- Ischemic.,29723595,Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- Ischemic.,Heart Failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart Failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- New York Heart Association functional class >=3.,29723595,Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- New York Heart Association functional class >=3.,Heart Failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart Failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- White/yellow race.,29723595,Specific disease- Heart failure; Age- Adult; Gender- Both; Country- Brazil; Other- White/yellow race.,Heart Failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure; Age- Adult; Gender- Female; Country- Brazil.,29723595,Specific disease- Heart failure; Age- Adult; Gender- Female; Country- Brazil.,Heart failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27287,2018,Bocchi 2018 J Card Fail,Cost-Saving,Heart failure disease management programs VERSUS Standard/Usual Care- Control group IN Specific disease- Heart failure; Age- Adult; Gender- Male; Country- Brazil.,29723595,Specific disease- Heart failure; Age- Adult; Gender- Male; Country- Brazil.,Heart failure disease management programs,Cost-Effectiveness Benefits of a Disease Management Program:The REMADHE Trial Results.,Standard/Usual Care- Control group,SE
2018-01-27070,2018,Aguiar 2018 JAMA Oncol,130000,Osimertinib VERSUS Standard/Usual Care- Erlotinib IN Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,29852038,Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,Osimertinib,Cost-effectiveness of Osimertinib in the First-Line Treatment of Patients With EGFR-Mutated Advanced Non-Small Cell Lung Cancer.,Standard/Usual Care- Erlotinib,NE
2018-01-27070,2018,Aguiar 2018 JAMA Oncol,150000,Osimertinib VERSUS Standard/Usual Care- Afatinib IN Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,29852038,Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,Osimertinib,Cost-effectiveness of Osimertinib in the First-Line Treatment of Patients With EGFR-Mutated Advanced Non-Small Cell Lung Cancer.,Standard/Usual Care- Afatinib,NE
2018-01-27070,2018,Aguiar 2018 JAMA Oncol,150000,Osimertinib VERSUS Standard/Usual Care- Afatinib IN Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- United States; Other- Treatment-naive.,29852038,Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- United States; Other- Treatment-naive.,Osimertinib,Cost-effectiveness of Osimertinib in the First-Line Treatment of Patients With EGFR-Mutated Advanced Non-Small Cell Lung Cancer.,Standard/Usual Care- Afatinib,NE
2018-01-27070,2018,Aguiar 2018 JAMA Oncol,150000,Osimertinib VERSUS Standard/Usual Care- Gefitinib IN Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,29852038,Specific disease- Non-small cell lung cancer; Age- Adult; Gender- Both; Country- Brazil; Other- Treatment-naive.,Osimertinib,Cost-effectiveness of Osimertinib in the First-Line Treatment of Patients With EGFR-Mutated Advanced Non-Small Cell Lung Cancer.,Standard/Usual Care- Gefitinib,NE
1 2 3 4 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
