Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2016-01-22406,2016,Stawowczyk 2016 PLoS One,100000,Golimumab+standard care VERSUS Standard/Usual Care IN Specific disease- Ulcerative colitis(UC); Age- Adult; Gender- Both; Country- Poland.,27494322,Specific disease- Ulcerative colitis(UC); Age- Adult; Gender- Both; Country- Poland.,Golimumab+standard care,Cost-Effectiveness Analysis of 1-Year Treatment with Golimumab/Standard Care and  Standard Care Alone for Ulcerative Colitis in Poland.,Standard/Usual Care,NE
2016-01-22394,2016,Stawowczyk 2016 Eur J Clin Pharmacol,87000,Adalimumab + standard care VERSUS Standard/Usual Care IN Specific disease- Ulcerative Colitis; Age- Adult; Gender- Both; Country- Poland.,27497991,Specific disease- Ulcerative Colitis; Age- Adult; Gender- Both; Country- Poland.,Adalimumab + standard care,Cost-utility analysis of 1-year treatment with adalimumab/standard care and standard care alone for ulcerative colitis in Poland.,Standard/Usual Care,NE
2015-01-18575,2015,Snarski 2015 Acta Diabetol,62000,"Autologous hematopoietic stem cell transplantation VERSUS Standard/Usual Care- Standard insulin therapy (daily dose of 0.69IU/kg) IN Specific disease- Type 1 diabetes; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Poland.",25744552,"Specific disease- Type 1 diabetes; Age- 0 to 18 years, 19 to 40 years; Gender- Both; Country- Poland.",Autologous hematopoietic stem cell transplantation,An economic analysis of autologous hematopoietic stem cell transplantation (AHSCT) in the treatment of new onset type 1 diabetes.,Standard/Usual Care- Standard insulin therapy (daily dose of 0.69IU/kg),NE
2015-01-18049,2015,Kawalec 2015 Kardiol Pol,Cost-Saving,Single-pill combinations (spcs) of indapamide and amlodipine VERSUS free combination therapy (FC) IN Specific disease- arterial hypertension; Age- Adult; Gender- Both; Country- Poland; Other- under hypertensive treatment.,25987296,Specific disease- arterial hypertension; Age- Adult; Gender- Both; Country- Poland; Other- under hypertensive treatment.,Single-pill combinations (spcs) of indapamide and amlodipine,Economic evaluation of single-pill combination of indapamide and amlodipine in the treatment of arterial hypertension in the Polish setting.,free combination therapy (FC),SE
2014-01-16553,2014,Paweska 2014 Kardiol Pol,9200,"Ticagrelor (180 mg/daily dose) VERSUS Clopidogrel (75 mg/daily dose) IN Specific disease- Acute coronary syndrome; Age- 41 to 64 years, >=65 years; Gender- Not Specified; Country- Poland; Other- with or without ST-segment elevation (STEMI and NSTEMI) or unstable angina (UA).",24846362,"Specific disease- Acute coronary syndrome; Age- 41 to 64 years, >=65 years; Gender- Not Specified; Country- Poland; Other- with or without ST-segment elevation (STEMI and NSTEMI) or unstable angina (UA).",Ticagrelor (180 mg/daily dose),Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: economic evaluation from the public payer's perspective in Poland based on the PLATO trial results.,Clopidogrel (75 mg/daily dose),NE
2013-01-14765,2013,Kawalec 2013 Postepy Dermatol Alergol,24000,Ruconest VERSUS Placebo IN Specific disease- Angioedema; Age-; Gender- Both; Country- Poland.,24278067,Specific disease- Angioedema; Age-; Gender- Both; Country- Poland.,Ruconest,"Cost-utility analysis of Ruconest((R)) (conestat alfa) compared to Berinert((R))  P (human C1 esterase inhibitor) in the treatment of acute, life-threatening angioedema attacks in patients with hereditary angioedema.",Placebo,NE
2013-01-14765,2013,Kawalec 2013 Postepy Dermatol Alergol,44000,Berinert VERSUS Placebo IN Specific disease- Angioedema; Age-; Gender- Both; Country- Poland.,24278067,Specific disease- Angioedema; Age-; Gender- Both; Country- Poland.,Berinert,"Cost-utility analysis of Ruconest((R)) (conestat alfa) compared to Berinert((R))  P (human C1 esterase inhibitor) in the treatment of acute, life-threatening angioedema attacks in patients with hereditary angioedema.",Placebo,NE
2013-01-11752,2013,Sovic 2013 Kardiol Pol,20000,Comprehensive cardiovascular disease (CVD) primary prevention programme co-ordinated by specially trained nurses VERSUS Standard/Usual Care IN Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Female; Country- Poland; Other- smokers.,23907903,Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Female; Country- Poland; Other- smokers.,Comprehensive cardiovascular disease primary prevention programme co-ordinated by specially trained nurses,Cost-effectiveness of a cardiovascular disease primary prevention programme in a  primary health care setting. Results of the Polish part of the EUROACTION project.,Standard/Usual Care,NE
2013-01-11752,2013,Sovic 2013 Kardiol Pol,31000,Comprehensive cardiovascular disease (CVD) primary prevention programme co-ordinated by specially trained nurses VERSUS Standard/Usual Care IN Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Female; Country- Poland; Other- non-smokers.,23907903,Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Female; Country- Poland; Other- non-smokers.,Comprehensive cardiovascular disease primary prevention programme co-ordinated by specially trained nurses,Cost-effectiveness of a cardiovascular disease primary prevention programme in a  primary health care setting. Results of the Polish part of the EUROACTION project.,Standard/Usual Care,NE
2013-01-11752,2013,Sovic 2013 Kardiol Pol,4700,Comprehensive cardiovascular disease (CVD) primary prevention programme co-ordinated by specially trained nurses VERSUS Standard/Usual Care IN Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Male; Country- Poland; Other- smokers.,23907903,Specific disease- high-risk cardiovascular patients; Age- 41 to 64 years; Gender- Male; Country- Poland; Other- smokers.,Comprehensive cardiovascular disease primary prevention programme co-ordinated by specially trained nurses,Cost-effectiveness of a cardiovascular disease primary prevention programme in a  primary health care setting. Results of the Polish part of the EUROACTION project.,Standard/Usual Care,NE
1 2 3 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
