Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2016-01-22035,2016,Pouwels 2016 PLoS One,35000,Respiratory Syncytial Virus (RSV) Vaccination during third trimester of pregnancy VERSUS None IN Specific disease- Respiratory Syncytial Virus (RSV); Age- 0 to 18 years; Gender- Both; Country- Turkey.,27689356,Specific disease- Respiratory Syncytial Virus (RSV); Age- 0 to 18 years; Gender- Both; Country- Turkey.,Respiratory Syncytial Virus (RSV) Vaccination during third trimester of pregnancy,Potential Cost-Effectiveness of RSV Vaccination of Infants and Pregnant Women in  Turkey: An Illustration Based on Bursa Data.,None, 
2016-01-22035,2016,Pouwels 2016 PLoS One,36000,Respiratory Syncytial Virus (RSV) Vaccination during pregnancy and at 2 months and 4 months VERSUS None IN Specific disease- Respiratory Syncytial Virus (RSV); Age- 0 to 18 years; Gender- Both; Country- Turkey.,27689356,Specific disease- Respiratory Syncytial Virus (RSV); Age- 0 to 18 years; Gender- Both; Country- Turkey.,Respiratory Syncytial Virus (RSV) Vaccination during pregnancy and at 2 months and 4 months,Potential Cost-Effectiveness of RSV Vaccination of Infants and Pregnant Women in  Turkey: An Illustration Based on Bursa Data.,None, 
2013-01-10791,2013,Davies 2013 J Med Econ,10000,Prasugrel VERSUS Clopidogrel IN Specific disease- Acute coronary syndrome (ACS) undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Sweden.,23339464,Specific disease- acute coronary syndrome undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Sweden.,Prasugrel,"Prasugrel vs clopidogrel in patients with acute coronary syndrome undergoing percutaneous coronary intervention: a model-based cost-effectiveness analysis for Germany, Sweden, the Netherlands, and Turkey.",Clopidogrel,NE
2013-01-10791,2013,Davies 2013 J Med Econ,12000,Prasugrel VERSUS Clopidogrel IN Specific disease- Acute coronary syndrome (ACS) undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Netherlands.,23339464,Specific disease- acute coronary syndrome undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Netherlands.,Prasugrel,"Prasugrel vs clopidogrel in patients with acute coronary syndrome undergoing percutaneous coronary intervention: a model-based cost-effectiveness analysis for Germany, Sweden, the Netherlands, and Turkey.",Clopidogrel,NE
2013-01-10791,2013,Davies 2013 J Med Econ,12000,Prasugrel VERSUS Clopidogrel IN Specific disease- Acute coronary syndrome (ACS) undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Turkey.,23339464,Specific disease- acute coronary syndrome undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Turkey.,Prasugrel,"Prasugrel vs clopidogrel in patients with acute coronary syndrome undergoing percutaneous coronary intervention: a model-based cost-effectiveness analysis for Germany, Sweden, the Netherlands, and Turkey.",Clopidogrel,NE
2013-01-10791,2013,Davies 2013 J Med Econ,23000,Prasugrel VERSUS Clopidogrel IN Specific disease- Acute coronary syndrome (ACS) undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Germany.,23339464,Specific disease- acute coronary syndrome undergoing percutaneous coronary intervention (PCI); Age- Adult; Gender- Not Specified; Country- Germany.,Prasugrel,"Prasugrel vs clopidogrel in patients with acute coronary syndrome undergoing percutaneous coronary intervention: a model-based cost-effectiveness analysis for Germany, Sweden, the Netherlands, and Turkey.",Clopidogrel,NE
2013-01-10123,2013,Bakir 2013 Vaccine,Cost-Saving,Rotavirus vaccination VERSUS None IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Turkey; Other- 1-year age groups (0-1 year; 1-2 years; 2-3 years; 3-4 years; 4-5 years).,23219433,Healthy; Age- 0 to 18 years; Gender- Both; Country- Turkey; Other- 1-year age groups (0-1 year; 1-2 years; 2-3 years; 3-4 years; 4-5 years).,Rotavirus vaccination,Estimating and comparing the clinical and economic impact of paediatric rotavirus vaccination in Turkey using a simple versus an advanced model.,None,SE
2012-01-10009,2012,Bakir 2012 BMC Health Serv Res,Cost-Saving,10-valent pneumococcal non-typeable Haemophilus influenzae protein D conjugate vaccine (PHiD-CV) VERSUS 13-valent pneumococcal conjugate vaccine (PCV-13) IN Population aged <10 years in Turkey,23137037,Population aged <10 years in Turkey,10-valent pneumococcal non-typeable Haemophilus influenzae protein D conjugate vaccine (PHiD-CV),Cost-effectiveness of new pneumococcal conjugate vaccines in Turkey: a decision analytical model.,13-valent pneumococcal conjugate vaccine (PCV-13),SE
2012-01-10009,2012,Bakir 2012 BMC Health Serv Res,Cost-Saving,10-valent pneumococcal non-typeable Haemophilus influenzae protein D conjugate vaccine (PHiD-CV) VERSUS 7-valent pneumococcal conjugate vaccine (PCV-13) IN Population aged <10 years in Turkey,23137037,Population aged <10 years in Turkey,10-valent pneumococcal non-typeable Haemophilus influenzae protein D conjugate vaccine (PHiD-CV),Cost-effectiveness of new pneumococcal conjugate vaccines in Turkey: a decision analytical model.,7-valent pneumococcal conjugate vaccine (PCV-13),SE
2012-01-10009,2012,Bakir 2012 BMC Health Serv Res,Cost-Saving,13-valent pneumococcal conjugate vaccine (PCV-13) VERSUS 7-valent pneumococcal conjugate vaccine (PCV-7) IN Population aged <10 years in Turkey,23137037,Population aged <10 years in Turkey,13-valent pneumococcal conjugate vaccine (PCV-13),Cost-effectiveness of new pneumococcal conjugate vaccines in Turkey: a decision analytical model.,7-valent pneumococcal conjugate vaccine (PCV-7),SE
1 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
