Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2013-01-11298,2013,Turkstra 2013 BMC Cardiovasc Disord,170000,Health coaching (HC) intervention: telephone-based health coaching to prevent coronary heart disease (CHD) VERSUS Standard/Usual Care IN Specific disease- myocardial infarction; Age- Adult; Gender- Both; Country- Australia.,23634982,Specific disease- myocardial infarction; Age- Adult; Gender- Both; Country- Australia.,Health coaching (HC) intervention: telephone-based health coaching to prevent coronary heart disease (CHD),Cost-effectiveness of a coronary heart disease secondary prevention program in patients with myocardial infarction: results from a randomised controlled trial (ProActive Heart).,Standard/Usual Care,NE
2012-01-09579,2012,Connolly 2012 Neth J Med,Cost-Saving,Mesalazine (2g) VERSUS Mesalazine (1g) IN Patients aged over 18 years with extensive ulcerative colitis in Netherlands,22859419,Patients aged over 18 years with extensive ulcerative colitis in Netherlands,Mesalazine (2g),The economics of mesalazine in active ulcerative colitis and maintenance in the Netherlands.,Mesalazine (1g),SE
2012-01-09579,2012,Connolly 2012 Neth J Med,Cost-Saving,Oral mesalazine (4g) + mesalazine enema (1g ) VERSUS Oral mesalazine (4g) + placebo enema IN Patients aged over 18 years with extensive ulcerative colitis in Netherlands,22859419,Patients aged over 18 years with extensive ulcerative colitis in Netherlands,Oral mesalazine (4g) + mesalazine enema (1g ),The economics of mesalazine in active ulcerative colitis and maintenance in the Netherlands.,Oral mesalazine (4g) + placebo enema,SE
1997-01-01928,1997,Salkeld 1997 Health Policy,1.4e+007,"Video + self help VERSUS Routine care IN Australian GP patients with >= 1 modifiable CVD risk factors, female",10169297,"Australian GP patients with >= 1 modifiable CVD risk factors, female",Video + self help,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Routine care,NE
1997-01-01928,1997,Salkeld 1997 Health Policy,190000,"Video + self help VERSUS Routine care IN Australian GP patients with >= 1 modifiable CVD risk factors, male",10169297,"Australian GP patients with >= 1 modifiable CVD risk factors, male",Video + self help,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Routine care,NE
1997-01-01928,1997,Salkeld 1997 Health Policy,38000,"Video VERSUS Routine care IN Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), male",10169297,"Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), male",Video,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Routine care,NE
1997-01-01928,1997,Salkeld 1997 Health Policy,Dominated,"Video + self help VERSUS Video IN Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), female",10169297,"Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), female",Video + self help,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Video,NW
1997-01-01928,1997,Salkeld 1997 Health Policy,Dominated,"Video + self help VERSUS Video IN Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), male",10169297,"Australian GP patients with high risk of CVD (DBP>95 or TC>6.5), male",Video + self help,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Video,NW
1997-01-01928,1997,Salkeld 1997 Health Policy,Dominated,"Video VERSUS Routine care IN Australian GP patients with >= 1 modifiable CVD risk factors, female",10169297,"Australian GP patients with >= 1 modifiable CVD risk factors, female",Video,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Routine care,NW
1997-01-01928,1997,Salkeld 1997 Health Policy,Dominated,"Video VERSUS Routine care IN Australian GP patients with >= 1 modifiable CVD risk factors, male",10169297,"Australian GP patients with >= 1 modifiable CVD risk factors, male",Video,The cost-effectiveness of a cardiovascular risk reduction program in general practice,Routine care,NW
1 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
