Article ID,Publication Year,Reference,US$/QALY *,Ratio Description,PubMed ID,Target Population,Intervention Description,Title,Comparator Description,Impact
2016-01-21811,2016,Athanasakis                      2016 Clinicoecon Outcomes Res,2400,Eplerenone VERSUS Standard/Usual Care IN Specific disease- Chronic heart failure patients; Age- Adult; Gender- Both; Country- Greece; Other- New York Hear Association Class II with reduced left ventricular ejection fraction.,27785081,Specific disease- Chronic heart failure patients; Age- Adult; Gender- Both; Country- Greece; Other- New York Hear Association Class II with reduced left ventricular ejection fraction.,Eplerenone,Cost-effectiveness of eplerenone in NYHA class II chronic heart failure patients  with reduced LVEF: an analysis for Greece.,Standard/Usual Care,NE
2016-01-20082,2016,Sandhu 2016 JACC Heart Fail,52000,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure VERSUS Standard/Usual Care IN Specific disease- chronic heart failure (CHF); Age- Adult; Gender- Both; Country- United States; Other- CHARM (Candesartan in Heart failure: Reduction in Mortality and Morbidity) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with preserved ejection fraction (21.7%).",26874380,Specific disease- chronic heart failure; Age- Adult; Gender- Both; Country- United States; Other- CHARM (Candesartan in Heart failure: Reduction in Mortality and Morbidity) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with preserved ejection fraction (21.7%).,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure",Cost-Effectiveness of Implantable Pulmonary Artery Pressure Monitoring in Chronic Heart Failure.,Standard/Usual Care,NE
2016-01-20082,2016,Sandhu 2016 JACC Heart Fail,78000,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure VERSUS Standard/Usual Care IN Specific disease- chronic heart failure (CHF); Age- Adult; Gender- Both; Country- United States; Other- CHAMPION (CardioMEMS Heart Sensor Allows Monitoring of Pressure to Improve Outcomes in NYHA Class III Heart Failure Patients) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with preserved ejection fraction (21.7%) or reduced ejection fraction (78.3%).",26874380,Specific disease- chronic heart failure; Age- Adult; Gender- Both; Country- United States; Other- CHAMPION (CardioMEMS Heart Sensor Allows Monitoring of Pressure to Improve Outcomes in NYHA Class III Heart Failure Patients) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with preserved ejection fraction (21.7%) or reduced ejection fraction (78.3%).,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure",Cost-Effectiveness of Implantable Pulmonary Artery Pressure Monitoring in Chronic Heart Failure.,Standard/Usual Care,NE
2016-01-20082,2016,Sandhu 2016 JACC Heart Fail,90000,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure VERSUS Standard/Usual Care IN Specific disease- chronic heart failure (CHF); Age- Adult; Gender- Both; Country- United States; Other- CHARM (Candesartan in Heart failure: Reduction in Mortality and Morbidity) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with reduced ejection fraction (78.3%).",26874380,Specific disease- chronic heart failure; Age- Adult; Gender- Both; Country- United States; Other- CHARM (Candesartan in Heart failure: Reduction in Mortality and Morbidity) cohort; New York Heart Association (NYHA) Class III Heart Failure Patients; hospitalized within 1 year with reduced ejection fraction (78.3%).,"CardioMEMS device placement, an implantable, wireless pulmonary artery pressure monitoring system to decrease hospitalizations related to heart failure",Cost-Effectiveness of Implantable Pulmonary Artery Pressure Monitoring in Chronic Heart Failure.,Standard/Usual Care,NE
2016-01-19662,2016,Kourlaba 2016 Cost Eff Resour Alloc,Cost-Saving,"ranibizumab 0.5 mg (pro re nata) VERSUS aflibercept IN Specific disease- diabetic macular edema; Age- Adult; Gender- Both; Country- Greece; Other- general population of patients with visual impairmen(VI) due to diabetic macular edema(DME). At least one eye with a Best Corrected Visual Acuity (BCVA) score between 78 and 39 letters,.",27081372,"Specific disease- diabetic macular edema; Age- Adult; Gender- Both; Country- Greece; Other- general population of patients with visual impairmen(VI) due to diabetic macular edema(DME). At least one eye with a Best Corrected Visual Acuity (BCVA) score between 78 and 39 letters,.",ranibizumab 0.5 mg (pro re nata),Cost-utility of ranibizumab versus aflibercept for treating Greek patients with visual impairment due to diabetic macular edema.,aflibercept,SE
2016-01-19662,2016,Kourlaba 2016 Cost Eff Resour Alloc,Cost-Saving,ranibizumab 0.5 mg treat and extend (RAN T&E) VERSUS alibercept 2 mg (every 8 weeks after initial doses) IN Specific disease- diabetic macular edema; Age- Adult; Gender- Both; Country- Greece; Other- general population of patients with visual impairmen(VI) due to diabetic macular edema(DME). at least one eye with a Best Corrected Visual Acuity (BCVA) score between 78 and 39 letters.,27081372,Specific disease- diabetic macular edema; Age- Adult; Gender- Both; Country- Greece; Other- general population of patients with visual impairmen(VI) due to diabetic macular edema(DME). at least one eye with a Best Corrected Visual Acuity (BCVA) score between 78 and 39 letters.,ranibizumab 0.5 mg treat and extend (RAN T&E),Cost-utility of ranibizumab versus aflibercept for treating Greek patients with visual impairment due to diabetic macular edema.,alibercept 2 mg (every 8 weeks after initial doses),SE
2016-01-19558,2016,Rothschild 2016 Am J Ophthalmol,Cost-Saving,"100% screening coverage + standard care VERSUS Standard/Usual Care- Current levels of screening and treatment of retinopathy of prematurity (52%) IN Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico; Other- Low birth weight infants weighing <1500 g, at risk of having retinopathy of prematurity.",27130372,"Healthy; Age- 0 to 18 years; Gender- Both; Country- Mexico; Other- Low birth weight infants weighing <1500 g, at risk of having retinopathy of prematurity.",100% screening coverage + standard care,The Economic Model of Retinopathy of Prematurity (EcROP) Screening and Treatment: Mexico and the United States.,Standard/Usual Care- Current levels of screening and treatment of retinopathy of prematurity (52%),SE
2016-01-19558,2016,Rothschild 2016 Am J Ophthalmol,Cost-Saving,"100% screening coverage + standard care VERSUS Standard/Usual Care- current levels of screening and treatment of retinopathy of prematurity (52%) IN Healthy; Age- 0 to 18 years; Gender- Both; Country- United States; Other- Low birth weight infants weighing <1500 g, at risk of having retinopathy of prematurity.",27130372,"Healthy; Age- 0 to 18 years; Gender- Both; Country- United States; Other- Low birth weight infants weighing <1500 g, at risk of having retinopathy of prematurity.",100% screening coverage + standard care,The Economic Model of Retinopathy of Prematurity (EcROP) Screening and Treatment: Mexico and the United States.,Standard/Usual Care- current levels of screening and treatment of retinopathy of prematurity (52%),SE
2016-01-19389,2016,Tzanetakos 2016 Clin Drug Investig,13000,Dapagliflozin (average daily dose of 10mg) and metformin VERSUS Sulfonylurea (SU) and metformin IN Specific disease- Type 2 Diabetes Mellitus (T2DM); Age- Adult; Gender- Both; Country- Greece.,27221806,Specific disease- type 2 diabetes (T2DM); Age- Adult; Gender- Both; Country- Greece.,Dapagliflozin (average daily dose of 10mg) and metformin,Cost-Effectiveness of Dapagliflozin as Add-On to Metformin for the Treatment of Type 2 Diabetes Mellitus in Greece.,Sulfonylurea (SU) and metformin,NE
2016-01-19389,2016,Tzanetakos 2016 Clin Drug Investig,21000,Dapagliflozin (average daily dose of 10mg) and metformin VERSUS dipeptidyl peptidase-4 inhibitor (DPP-4i) + metformin IN Specific disease- Type 2 Diabetes Mellitus (T2DM); Age- Adult; Gender- Both; Country- Greece.,27221806,Specific disease- type 2 diabetes (T2DM); Age- Adult; Gender- Both; Country- Greece.,Dapagliflozin (average daily dose of 10mg) and metformin,Cost-Effectiveness of Dapagliflozin as Add-On to Metformin for the Treatment of Type 2 Diabetes Mellitus in Greece.,dipeptidyl peptidase-4 inhibitor (DPP-4i) + metformin,NE
1 2 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
